,Date,None,D0,D1,D2,D3,D4
423,2013-05-30,0.0,1.84,51.91,46.25,0.0,0.0
424,2013-05-31,0.0,1.84,51.91,46.25,0.0,0.0
425,2013-06-01,0.0,1.84,51.91,46.25,0.0,0.0
426,2013-06-02,0.0,1.84,51.91,46.25,0.0,0.0
427,2013-06-03,0.0,1.84,51.91,46.25,0.0,0.0
428,2013-06-04,0.0,1.84,51.91,46.25,0.0,0.0
429,2013-06-05,0.0,1.84,51.91,46.25,0.0,0.0
430,2013-06-06,0.0,1.84,51.91,46.25,0.0,0.0
431,2013-06-07,0.0,1.84,51.91,46.25,0.0,0.0
432,2013-06-08,0.0,1.84,51.91,46.25,0.0,0.0
433,2013-06-09,0.0,1.84,51.91,46.25,0.0,0.0
434,2013-06-10,0.0,1.84,44.52,53.64,0.0,0.0
435,2013-06-11,0.0,1.84,44.52,53.64,0.0,0.0
436,2013-06-12,0.0,1.84,44.52,53.64,0.0,0.0
437,2013-06-13,0.0,1.84,44.52,53.64,0.0,0.0
438,2013-06-14,0.0,1.84,44.52,53.64,0.0,0.0
439,2013-06-15,0.0,1.84,44.52,53.64,0.0,0.0
440,2013-06-16,0.0,1.84,44.52,53.64,0.0,0.0
441,2013-06-17,0.0,1.84,44.62,53.54,0.0,0.0
442,2013-06-18,0.0,1.84,44.62,53.54,0.0,0.0
443,2013-06-19,0.0,1.84,44.62,53.54,0.0,0.0
444,2013-06-20,0.0,1.84,44.62,53.54,0.0,0.0
445,2013-06-21,0.0,1.84,44.62,53.54,0.0,0.0
446,2013-06-22,0.0,1.84,44.62,53.54,0.0,0.0
447,2013-06-23,0.0,1.84,44.62,53.54,0.0,0.0
448,2013-06-24,0.0,1.79,31.14,67.07,0.0,0.0
449,2013-06-25,0.0,1.79,31.14,67.07,0.0,0.0
450,2013-06-26,0.0,1.79,31.14,67.07,0.0,0.0
451,2013-06-27,0.0,1.79,31.14,67.07,0.0,0.0
452,2013-06-28,0.0,1.79,31.14,67.07,0.0,0.0
453,2013-06-29,0.0,1.79,31.14,67.07,0.0,0.0
454,2013-06-30,0.0,1.79,31.14,67.07,0.0,0.0
455,2013-07-01,0.0,1.79,5.6,92.61,0.0,0.0
456,2013-07-02,0.0,1.79,5.6,92.61,0.0,0.0
457,2013-07-03,0.0,1.79,5.6,92.61,0.0,0.0
458,2013-07-04,0.0,1.79,5.6,92.61,0.0,0.0
459,2013-07-05,0.0,1.79,5.6,92.61,0.0,0.0
460,2013-07-06,0.0,1.79,5.6,92.61,0.0,0.0
461,2013-07-07,0.0,1.79,5.6,92.61,0.0,0.0
462,2013-07-08,0.0,1.77,5.53,92.7,0.0,0.0
463,2013-07-09,0.0,1.77,5.53,92.7,0.0,0.0
464,2013-07-10,0.0,1.77,5.53,92.7,0.0,0.0
465,2013-07-11,0.0,1.77,5.53,92.7,0.0,0.0
466,2013-07-12,0.0,1.77,5.53,92.7,0.0,0.0
467,2013-07-13,0.0,1.77,5.53,92.7,0.0,0.0
468,2013-07-14,0.0,1.77,5.53,92.7,0.0,0.0
469,2013-07-15,0.0,1.77,5.53,92.7,0.0,0.0
470,2013-07-16,0.0,1.77,5.53,92.7,0.0,0.0
471,2013-07-17,0.0,1.77,5.53,92.7,0.0,0.0
472,2013-07-18,0.0,1.77,5.53,92.7,0.0,0.0
473,2013-07-19,0.0,1.77,5.53,92.7,0.0,0.0
474,2013-07-20,0.0,1.77,5.53,92.7,0.0,0.0
475,2013-07-21,0.0,1.77,5.53,92.7,0.0,0.0
476,2013-07-22,0.0,1.77,4.27,93.96,0.0,0.0
477,2013-07-23,0.0,1.77,4.27,93.96,0.0,0.0
478,2013-07-24,0.0,1.77,4.27,93.96,0.0,0.0
479,2013-07-25,0.0,1.77,4.27,93.96,0.0,0.0
480,2013-07-26,0.0,1.77,4.27,93.96,0.0,0.0
481,2013-07-27,0.0,1.77,4.27,93.96,0.0,0.0
482,2013-07-28,0.0,1.77,4.27,93.96,0.0,0.0
483,2013-07-29,0.0,1.77,4.27,93.96,0.0,0.0
484,2013-07-30,0.0,1.77,4.27,93.96,0.0,0.0
485,2013-07-31,0.0,1.77,4.27,93.96,0.0,0.0
486,2013-08-01,0.0,1.77,4.27,93.96,0.0,0.0
487,2013-08-02,0.0,1.77,4.27,93.96,0.0,0.0
488,2013-08-03,0.0,1.77,4.27,93.96,0.0,0.0
489,2013-08-04,0.0,1.77,4.27,93.96,0.0,0.0
490,2013-08-05,0.0,1.77,4.37,93.86,0.0,0.0
491,2013-08-06,0.0,1.77,4.37,93.86,0.0,0.0
492,2013-08-07,0.0,1.77,4.37,93.86,0.0,0.0
493,2013-08-08,0.0,1.77,4.37,93.86,0.0,0.0
494,2013-08-09,0.0,1.77,4.37,93.86,0.0,0.0
495,2013-08-10,0.0,1.77,4.37,93.86,0.0,0.0
496,2013-08-11,0.0,1.77,4.37,93.86,0.0,0.0
497,2013-08-12,0.0,1.77,4.37,93.86,0.0,0.0
498,2013-08-13,0.0,1.77,4.37,93.86,0.0,0.0
499,2013-08-14,0.0,1.77,4.37,93.86,0.0,0.0
500,2013-08-15,0.0,1.77,4.37,93.86,0.0,0.0
501,2013-08-16,0.0,1.77,4.37,93.86,0.0,0.0
502,2013-08-17,0.0,1.77,4.37,93.86,0.0,0.0
503,2013-08-18,0.0,1.77,4.37,93.86,0.0,0.0
504,2013-08-19,0.0,1.77,4.37,82.5,11.36,0.0
505,2013-08-20,0.0,1.77,4.37,82.5,11.36,0.0
506,2013-08-21,0.0,1.77,4.37,82.5,11.36,0.0
507,2013-08-22,0.0,1.77,4.37,82.5,11.36,0.0
508,2013-08-23,0.0,1.77,4.37,82.5,11.36,0.0
509,2013-08-24,0.0,1.77,4.37,82.5,11.36,0.0
510,2013-08-25,0.0,1.77,4.37,82.5,11.36,0.0
511,2013-08-26,0.0,1.77,4.37,82.5,11.36,0.0
512,2013-08-27,0.0,1.77,4.37,82.5,11.36,0.0
513,2013-08-28,0.0,1.77,4.37,82.5,11.36,0.0
514,2013-08-29,0.0,1.77,4.37,82.5,11.36,0.0
515,2013-08-30,0.0,1.77,4.37,82.5,11.36,0.0
516,2013-08-31,0.0,1.77,4.37,82.5,11.36,0.0
517,2013-09-01,0.0,1.77,4.37,82.5,11.36,0.0
518,2013-09-02,0.0,1.77,4.37,82.5,11.36,0.0
519,2013-09-03,0.0,1.77,4.37,82.5,11.36,0.0
520,2013-09-04,0.0,1.77,4.37,82.5,11.36,0.0
521,2013-09-05,0.0,1.77,4.37,82.5,11.36,0.0
522,2013-09-06,0.0,1.77,4.37,82.5,11.36,0.0
523,2013-09-07,0.0,1.77,4.37,82.5,11.36,0.0
524,2013-09-08,0.0,1.77,4.37,82.5,11.36,0.0
525,2013-09-09,0.0,2.92,4.15,81.58,11.36,0.0
526,2013-09-10,0.0,2.92,4.15,81.58,11.36,0.0
527,2013-09-11,0.0,2.92,4.15,81.58,11.36,0.0
528,2013-09-12,0.0,2.92,4.15,81.58,11.36,0.0
529,2013-09-13,0.0,2.92,4.15,81.58,11.36,0.0
530,2013-09-14,0.0,2.92,4.15,81.58,11.36,0.0
531,2013-09-15,0.0,2.92,4.15,81.58,11.36,0.0
532,2013-09-16,0.0,2.92,4.15,81.58,11.36,0.0
533,2013-09-17,0.0,2.92,4.15,81.58,11.36,0.0
534,2013-09-18,0.0,2.92,4.15,81.58,11.36,0.0
535,2013-09-19,0.0,2.92,4.15,81.58,11.36,0.0
536,2013-09-20,0.0,2.92,4.15,81.58,11.36,0.0
537,2013-09-21,0.0,2.92,4.15,81.58,11.36,0.0
538,2013-09-22,0.0,2.92,4.15,81.58,11.36,0.0
539,2013-09-23,2.63,1.34,6.2,78.48,11.36,0.0
540,2013-09-24,2.63,1.34,6.2,78.48,11.36,0.0
541,2013-09-25,2.63,1.34,6.2,78.48,11.36,0.0
542,2013-09-26,2.63,1.34,6.2,78.48,11.36,0.0
543,2013-09-27,2.63,1.34,6.2,78.48,11.36,0.0
544,2013-09-28,2.63,1.34,6.2,78.48,11.36,0.0
545,2013-09-29,2.63,1.34,6.2,78.48,11.36,0.0
546,2013-09-30,2.63,1.34,6.2,78.48,11.36,0.0
547,2013-10-01,2.63,1.34,6.2,78.48,11.36,0.0
548,2013-10-02,2.63,1.34,6.2,78.48,11.36,0.0
549,2013-10-03,2.63,1.34,6.2,78.48,11.36,0.0
550,2013-10-04,2.63,1.34,6.2,78.48,11.36,0.0
551,2013-10-05,2.63,1.34,6.2,78.48,11.36,0.0
552,2013-10-06,2.63,1.34,6.2,78.48,11.36,0.0
553,2013-10-07,2.63,1.42,11.83,72.77,11.36,0.0
554,2013-10-08,2.63,1.42,11.83,72.77,11.36,0.0
555,2013-10-09,2.63,1.42,11.83,72.77,11.36,0.0
556,2013-10-10,2.63,1.42,11.83,72.77,11.36,0.0
557,2013-10-11,2.63,1.42,11.83,72.77,11.36,0.0
558,2013-10-12,2.63,1.42,11.83,72.77,11.36,0.0
559,2013-10-13,2.63,1.42,11.83,72.77,11.36,0.0
560,2013-10-14,2.52,1.53,11.83,72.77,11.36,0.0
561,2013-10-15,2.52,1.53,11.83,72.77,11.36,0.0
562,2013-10-16,2.52,1.53,11.83,72.77,11.36,0.0
563,2013-10-17,2.52,1.53,11.83,72.77,11.36,0.0
564,2013-10-18,2.52,1.53,11.83,72.77,11.36,0.0
565,2013-10-19,2.52,1.53,11.83,72.77,11.36,0.0
566,2013-10-20,2.52,1.53,11.83,72.77,11.36,0.0
567,2013-10-21,2.65,1.4,11.82,72.77,11.36,0.0
568,2013-10-22,2.65,1.4,11.82,72.77,11.36,0.0
569,2013-10-23,2.65,1.4,11.82,72.77,11.36,0.0
570,2013-10-24,2.65,1.4,11.82,72.77,11.36,0.0
571,2013-10-25,2.65,1.4,11.82,72.77,11.36,0.0
572,2013-10-26,2.65,1.4,11.82,72.77,11.36,0.0
573,2013-10-27,2.65,1.4,11.82,72.77,11.36,0.0
574,2013-10-28,2.66,1.36,11.86,72.77,11.36,0.0
575,2013-10-29,2.66,1.36,11.86,72.77,11.36,0.0
576,2013-10-30,2.66,1.36,11.86,72.77,11.36,0.0
577,2013-10-31,2.66,1.36,11.86,72.77,11.36,0.0
578,2013-11-01,2.66,1.36,11.86,72.77,11.36,0.0
579,2013-11-02,2.66,1.36,11.86,72.77,11.36,0.0
580,2013-11-03,2.66,1.36,11.86,72.77,11.36,0.0
581,2013-11-04,2.66,1.36,11.86,72.77,11.36,0.0
582,2013-11-05,2.66,1.36,11.86,72.77,11.36,0.0
583,2013-11-06,2.66,1.36,11.86,72.77,11.36,0.0
584,2013-11-07,2.66,1.36,11.86,72.77,11.36,0.0
585,2013-11-08,2.66,1.36,11.86,72.77,11.36,0.0
586,2013-11-09,2.66,1.36,11.86,72.77,11.36,0.0
587,2013-11-10,2.66,1.36,11.86,72.77,11.36,0.0
588,2013-11-11,2.62,1.39,11.86,72.77,11.36,0.0
589,2013-11-12,2.62,1.39,11.86,72.77,11.36,0.0
590,2013-11-13,2.62,1.39,11.86,72.77,11.36,0.0
591,2013-11-14,2.62,1.39,11.86,72.77,11.36,0.0
592,2013-11-15,2.62,1.39,11.86,72.77,11.36,0.0
593,2013-11-16,2.62,1.39,11.86,72.77,11.36,0.0
594,2013-11-17,2.62,1.39,11.86,72.77,11.36,0.0
595,2013-11-18,2.61,1.39,11.87,72.77,11.36,0.0
596,2013-11-19,2.61,1.39,11.87,72.77,11.36,0.0
597,2013-11-20,2.61,1.39,11.87,72.77,11.36,0.0
598,2013-11-21,2.61,1.39,11.87,72.77,11.36,0.0
599,2013-11-22,2.61,1.39,11.87,72.77,11.36,0.0
600,2013-11-23,2.61,1.39,11.87,72.77,11.36,0.0
601,2013-11-24,2.61,1.39,11.87,72.77,11.36,0.0
602,2013-11-25,2.61,1.39,11.87,56.53,27.59,0.0
603,2013-11-26,2.61,1.39,11.87,56.53,27.59,0.0
604,2013-11-27,2.61,1.39,11.87,56.53,27.59,0.0
605,2013-11-28,2.61,1.39,11.87,56.53,27.59,0.0
606,2013-11-29,2.61,1.39,11.87,56.53,27.59,0.0
607,2013-11-30,2.61,1.39,11.87,56.53,27.59,0.0
608,2013-12-01,2.61,1.39,11.87,56.53,27.59,0.0
609,2013-12-02,2.61,3.24,11.62,54.94,27.59,0.0
610,2013-12-03,2.61,3.24,11.62,54.94,27.59,0.0
611,2013-12-04,2.61,3.24,11.62,54.94,27.59,0.0
612,2013-12-05,2.61,3.24,11.62,54.94,27.59,0.0
613,2013-12-06,2.61,3.24,11.62,54.94,27.59,0.0
614,2013-12-07,2.61,3.24,11.62,54.94,27.59,0.0
615,2013-12-08,2.61,3.24,11.62,54.94,27.59,0.0
616,2013-12-09,2.61,3.24,11.62,54.94,27.59,0.0
617,2013-12-10,2.61,3.24,11.62,54.94,27.59,0.0
618,2013-12-11,2.61,3.24,11.62,54.94,27.59,0.0
619,2013-12-12,2.61,3.24,11.62,54.94,27.59,0.0
620,2013-12-13,2.61,3.24,11.62,54.94,27.59,0.0
621,2013-12-14,2.61,3.24,11.62,54.94,27.59,0.0
622,2013-12-15,2.61,3.24,11.62,54.94,27.59,0.0
623,2013-12-16,2.61,3.24,11.62,54.94,27.59,0.0
624,2013-12-17,2.61,3.24,11.62,54.94,27.59,0.0
625,2013-12-18,2.61,3.24,11.62,54.94,27.59,0.0
626,2013-12-19,2.61,3.24,11.62,54.94,27.59,0.0
627,2013-12-20,2.61,3.24,11.62,54.94,27.59,0.0
628,2013-12-21,2.61,3.24,11.62,54.94,27.59,0.0
629,2013-12-22,2.61,3.24,11.62,54.94,27.59,0.0
630,2013-12-23,2.61,3.14,11.71,54.94,27.59,0.0
631,2013-12-24,2.61,3.14,11.71,54.94,27.59,0.0
632,2013-12-25,2.61,3.14,11.71,54.94,27.59,0.0
633,2013-12-26,2.61,3.14,11.71,54.94,27.59,0.0
634,2013-12-27,2.61,3.14,11.71,54.94,27.59,0.0
635,2013-12-28,2.61,3.14,11.71,54.94,27.59,0.0
636,2013-12-29,2.61,3.14,11.71,54.94,27.59,0.0
637,2013-12-30,2.61,3.14,9.37,57.29,27.59,0.0
638,2013-12-31,2.61,3.14,9.37,57.29,27.59,0.0
639,2014-01-01,2.61,3.14,9.37,57.29,27.59,0.0
640,2014-01-02,2.61,3.14,9.37,57.29,27.59,0.0
641,2014-01-03,2.61,3.14,9.37,57.29,27.59,0.0
642,2014-01-04,2.61,3.14,9.37,57.29,27.59,0.0
643,2014-01-05,2.61,3.14,9.37,57.29,27.59,0.0
644,2014-01-06,2.61,3.14,6.71,59.94,27.59,0.0
645,2014-01-07,2.61,3.14,6.71,59.94,27.59,0.0
646,2014-01-08,2.61,3.14,6.71,59.94,27.59,0.0
647,2014-01-09,2.61,3.14,6.71,59.94,27.59,0.0
648,2014-01-10,2.61,3.14,6.71,59.94,27.59,0.0
649,2014-01-11,2.61,3.14,6.71,59.94,27.59,0.0
650,2014-01-12,2.61,3.14,6.71,59.94,27.59,0.0
651,2014-01-13,1.43,4.32,6.71,59.94,27.59,0.0
652,2014-01-14,1.43,4.32,6.71,59.94,27.59,0.0
653,2014-01-15,1.43,4.32,6.71,59.94,27.59,0.0
654,2014-01-16,1.43,4.32,6.71,59.94,27.59,0.0
655,2014-01-17,1.43,4.32,6.71,59.94,27.59,0.0
656,2014-01-18,1.43,4.32,6.71,59.94,27.59,0.0
657,2014-01-19,1.43,4.32,6.71,59.94,27.59,0.0
658,2014-01-20,1.43,4.39,4.27,27.21,62.71,0.0
659,2014-01-21,1.43,4.39,4.27,27.21,62.71,0.0
660,2014-01-22,1.43,4.39,4.27,27.21,62.71,0.0
661,2014-01-23,1.43,4.39,4.27,27.21,62.71,0.0
662,2014-01-24,1.43,4.39,4.27,27.21,62.71,0.0
663,2014-01-25,1.43,4.39,4.27,27.21,62.71,0.0
664,2014-01-26,1.43,4.39,4.27,27.21,62.71,0.0
665,2014-01-27,1.43,4.39,4.27,27.21,62.71,0.0
666,2014-01-28,1.43,4.39,4.27,27.21,62.71,0.0
667,2014-01-29,1.43,4.39,4.27,27.21,62.71,0.0
668,2014-01-30,1.43,4.39,4.27,27.21,62.71,0.0
669,2014-01-31,1.43,4.39,4.27,27.21,62.71,0.0
670,2014-02-01,1.43,4.39,4.27,27.21,62.71,0.0
671,2014-02-02,1.43,4.39,4.27,27.21,62.71,0.0
672,2014-02-03,1.43,4.39,4.27,22.78,58.36,8.77
673,2014-02-04,1.43,4.39,4.27,22.78,58.36,8.77
674,2014-02-05,1.43,4.39,4.27,22.78,58.36,8.77
675,2014-02-06,1.43,4.39,4.27,22.78,58.36,8.77
676,2014-02-07,1.43,4.39,4.27,22.78,58.36,8.77
677,2014-02-08,1.43,4.39,4.27,22.78,58.36,8.77
678,2014-02-09,1.43,4.39,4.27,22.78,58.36,8.77
679,2014-02-10,1.43,4.39,4.27,22.78,57.32,9.81
680,2014-02-11,1.43,4.39,4.27,22.78,57.32,9.81
681,2014-02-12,1.43,4.39,4.27,22.78,57.32,9.81
682,2014-02-13,1.43,4.39,4.27,22.78,57.32,9.81
683,2014-02-14,1.43,4.39,4.27,22.78,57.32,9.81
684,2014-02-15,1.43,4.39,4.27,22.78,57.32,9.81
685,2014-02-16,1.43,4.39,4.27,22.78,57.32,9.81
686,2014-02-17,1.43,4.03,2.95,30.65,51.13,9.81
687,2014-02-18,1.43,4.03,2.95,30.65,51.13,9.81
688,2014-02-19,1.43,4.03,2.95,30.65,51.13,9.81
689,2014-02-20,1.43,4.03,2.95,30.65,51.13,9.81
690,2014-02-21,1.43,4.03,2.95,30.65,51.13,9.81
691,2014-02-22,1.43,4.03,2.95,30.65,51.13,9.81
692,2014-02-23,1.43,4.03,2.95,30.65,51.13,9.81
693,2014-02-24,0.0,5.45,3.72,22.52,53.68,14.62
694,2014-02-25,0.0,5.45,3.72,22.52,53.68,14.62
695,2014-02-26,0.0,5.45,3.72,22.52,53.68,14.62
696,2014-02-27,0.0,5.45,3.72,22.52,53.68,14.62
697,2014-02-28,0.0,5.45,3.72,22.52,53.68,14.62
698,2014-03-01,0.0,5.45,3.72,22.52,53.68,14.62
699,2014-03-02,0.0,5.45,3.72,22.52,53.68,14.62
700,2014-03-03,0.0,5.44,3.73,16.99,47.62,26.21
701,2014-03-04,0.0,5.44,3.73,16.99,47.62,26.21
702,2014-03-05,0.0,5.44,3.73,16.99,47.62,26.21
703,2014-03-06,0.0,5.44,3.73,16.99,47.62,26.21
704,2014-03-07,0.0,5.44,3.73,16.99,47.62,26.21
705,2014-03-08,0.0,5.44,3.73,16.99,47.62,26.21
706,2014-03-09,0.0,5.44,3.73,16.99,47.62,26.21
707,2014-03-10,0.0,5.44,3.73,24.93,43.53,22.37
708,2014-03-11,0.0,5.44,3.73,24.93,43.53,22.37
709,2014-03-12,0.0,5.44,3.73,24.93,43.53,22.37
710,2014-03-13,0.0,5.44,3.73,24.93,43.53,22.37
711,2014-03-14,0.0,5.44,3.73,24.93,43.53,22.37
712,2014-03-15,0.0,5.44,3.73,24.93,43.53,22.37
713,2014-03-16,0.0,5.44,3.73,24.93,43.53,22.37
714,2014-03-17,0.01,5.44,3.75,24.91,43.53,22.37
715,2014-03-18,0.01,5.44,3.75,24.91,43.53,22.37
716,2014-03-19,0.01,5.44,3.75,24.91,43.53,22.37
717,2014-03-20,0.01,5.44,3.75,24.91,43.53,22.37
718,2014-03-21,0.01,5.44,3.75,24.91,43.53,22.37
719,2014-03-22,0.01,5.44,3.75,24.91,43.53,22.37
720,2014-03-23,0.01,5.44,3.75,24.91,43.53,22.37
721,2014-03-24,0.01,0.2,6.72,21.3,49.41,22.37
722,2014-03-25,0.01,0.2,6.72,21.3,49.41,22.37
723,2014-03-26,0.01,0.2,6.72,21.3,49.41,22.37
724,2014-03-27,0.01,0.2,6.72,21.3,49.41,22.37
725,2014-03-28,0.01,0.2,6.72,21.3,49.41,22.37
726,2014-03-29,0.01,0.2,6.72,21.3,49.41,22.37
727,2014-03-30,0.01,0.2,6.72,21.3,49.41,22.37
728,2014-03-31,0.0,0.2,4.59,23.43,48.36,23.42
729,2014-04-01,0.0,0.2,4.59,23.43,48.36,23.42
730,2014-04-02,0.0,0.2,4.59,23.43,48.36,23.42
731,2014-04-03,0.0,0.2,4.59,23.43,48.36,23.42
732,2014-04-04,0.0,0.2,4.59,23.43,48.36,23.42
733,2014-04-05,0.0,0.2,4.59,23.43,48.36,23.42
734,2014-04-06,0.0,0.2,4.59,23.43,48.36,23.42
735,2014-04-07,0.0,0.19,4.6,26.45,45.28,23.49
736,2014-04-08,0.0,0.19,4.6,26.45,45.28,23.49
737,2014-04-09,0.0,0.19,4.6,26.45,45.28,23.49
738,2014-04-10,0.0,0.19,4.6,26.45,45.28,23.49
739,2014-04-11,0.0,0.19,4.6,26.45,45.28,23.49
740,2014-04-12,0.0,0.19,4.6,26.45,45.28,23.49
741,2014-04-13,0.0,0.19,4.6,26.45,45.28,23.49
742,2014-04-14,0.0,0.19,4.6,26.45,45.28,23.49
743,2014-04-15,0.0,0.19,4.6,26.45,45.28,23.49
744,2014-04-16,0.0,0.19,4.6,26.45,45.28,23.49
745,2014-04-17,0.0,0.19,4.6,26.45,45.28,23.49
746,2014-04-18,0.0,0.19,4.6,26.45,45.28,23.49
747,2014-04-19,0.0,0.19,4.6,26.45,45.28,23.49
748,2014-04-20,0.0,0.19,4.6,26.45,45.28,23.49
749,2014-04-21,0.0,0.2,4.59,26.45,45.28,23.49
750,2014-04-22,0.0,0.2,4.59,26.45,45.28,23.49
751,2014-04-23,0.0,0.2,4.59,26.45,45.28,23.49
752,2014-04-24,0.0,0.2,4.59,26.45,45.28,23.49
753,2014-04-25,0.0,0.2,4.59,26.45,45.28,23.49
754,2014-04-26,0.0,0.2,4.59,26.45,45.28,23.49
755,2014-04-27,0.0,0.2,4.59,26.45,45.28,23.49
756,2014-04-28,0.0,0.0,3.99,19.32,51.92,24.77
757,2014-04-29,0.0,0.0,3.99,19.32,51.92,24.77
758,2014-04-30,0.0,0.0,3.99,19.32,51.92,24.77
759,2014-05-01,0.0,0.0,3.99,19.32,51.92,24.77
760,2014-05-02,0.0,0.0,3.99,19.32,51.92,24.77
761,2014-05-03,0.0,0.0,3.99,19.32,51.92,24.77
762,2014-05-04,0.0,0.0,3.99,19.32,51.92,24.77
763,2014-05-05,0.0,0.0,3.99,19.32,51.92,24.77
764,2014-05-06,0.0,0.0,3.99,19.32,51.92,24.77
765,2014-05-07,0.0,0.0,3.99,19.32,51.92,24.77
766,2014-05-08,0.0,0.0,3.99,19.32,51.92,24.77
767,2014-05-09,0.0,0.0,3.99,19.32,51.92,24.77
768,2014-05-10,0.0,0.0,3.99,19.32,51.92,24.77
769,2014-05-11,0.0,0.0,3.99,19.32,51.92,24.77
770,2014-05-12,0.0,0.0,4.07,19.25,51.92,24.77
771,2014-05-13,0.0,0.0,4.07,19.25,51.92,24.77
772,2014-05-14,0.0,0.0,4.07,19.25,51.92,24.77
773,2014-05-15,0.0,0.0,4.07,19.25,51.92,24.77
774,2014-05-16,0.0,0.0,4.07,19.25,51.92,24.77
775,2014-05-17,0.0,0.0,4.07,19.25,51.92,24.77
776,2014-05-18,0.0,0.0,4.07,19.25,51.92,24.77
777,2014-05-19,0.0,0.0,0.0,23.31,51.92,24.77
778,2014-05-20,0.0,0.0,0.0,23.31,51.92,24.77
779,2014-05-21,0.0,0.0,0.0,23.31,51.92,24.77
780,2014-05-22,0.0,0.0,0.0,23.31,51.92,24.77
781,2014-05-23,0.0,0.0,0.0,23.31,51.92,24.77
782,2014-05-24,0.0,0.0,0.0,23.31,51.92,24.77
783,2014-05-25,0.0,0.0,0.0,23.31,51.92,24.77
784,2014-05-26,0.0,0.0,0.0,23.31,51.92,24.77
785,2014-05-27,0.0,0.0,0.0,23.31,51.92,24.77
786,2014-05-28,0.0,0.0,0.0,23.31,51.92,24.77
787,2014-05-29,0.0,0.0,0.0,23.31,51.92,24.77
788,2014-05-30,0.0,0.0,0.0,23.31,51.92,24.77
789,2014-05-31,0.0,0.0,0.0,23.31,51.92,24.77
790,2014-06-01,0.0,0.0,0.0,23.31,51.92,24.77
791,2014-06-02,0.0,0.0,0.0,23.31,51.92,24.77
792,2014-06-03,0.0,0.0,0.0,23.31,51.92,24.77
793,2014-06-04,0.0,0.0,0.0,23.31,51.92,24.77
794,2014-06-05,0.0,0.0,0.0,23.31,51.92,24.77
795,2014-06-06,0.0,0.0,0.0,23.31,51.92,24.77
796,2014-06-07,0.0,0.0,0.0,23.31,51.92,24.77
797,2014-06-08,0.0,0.0,0.0,23.31,51.92,24.77
798,2014-06-09,0.0,0.0,0.0,23.31,51.92,24.77
799,2014-06-10,0.0,0.0,0.0,23.31,51.92,24.77
800,2014-06-11,0.0,0.0,0.0,23.31,51.92,24.77
801,2014-06-12,0.0,0.0,0.0,23.31,51.92,24.77
802,2014-06-13,0.0,0.0,0.0,23.31,51.92,24.77
803,2014-06-14,0.0,0.0,0.0,23.31,51.92,24.77
804,2014-06-15,0.0,0.0,0.0,23.31,51.92,24.77
805,2014-06-16,0.0,0.0,0.0,23.31,51.92,24.77
806,2014-06-17,0.0,0.0,0.0,23.31,51.92,24.77
807,2014-06-18,0.0,0.0,0.0,23.31,51.92,24.77
808,2014-06-19,0.0,0.0,0.0,23.31,51.92,24.77
809,2014-06-20,0.0,0.0,0.0,23.31,51.92,24.77
810,2014-06-21,0.0,0.0,0.0,23.31,51.92,24.77
811,2014-06-22,0.0,0.0,0.0,23.31,51.92,24.77
812,2014-06-23,0.0,0.0,0.0,23.31,43.7,32.98
813,2014-06-24,0.0,0.0,0.0,23.31,43.7,32.98
814,2014-06-25,0.0,0.0,0.0,23.31,43.7,32.98
815,2014-06-26,0.0,0.0,0.0,23.31,43.7,32.98
816,2014-06-27,0.0,0.0,0.0,23.31,43.7,32.98
817,2014-06-28,0.0,0.0,0.0,23.31,43.7,32.98
818,2014-06-29,0.0,0.0,0.0,23.31,43.7,32.98
819,2014-06-30,0.0,0.0,0.0,23.31,43.7,32.98
820,2014-07-01,0.0,0.0,0.0,23.31,43.7,32.98
821,2014-07-02,0.0,0.0,0.0,23.31,43.7,32.98
822,2014-07-03,0.0,0.0,0.0,23.31,43.7,32.98
823,2014-07-04,0.0,0.0,0.0,23.31,43.7,32.98
824,2014-07-05,0.0,0.0,0.0,23.31,43.7,32.98
825,2014-07-06,0.0,0.0,0.0,23.31,43.7,32.98
826,2014-07-07,0.0,0.0,0.0,21.03,42.51,36.46
827,2014-07-08,0.0,0.0,0.0,21.03,42.51,36.46
828,2014-07-09,0.0,0.0,0.0,21.03,42.51,36.46
829,2014-07-10,0.0,0.0,0.0,21.03,42.51,36.46
830,2014-07-11,0.0,0.0,0.0,21.03,42.51,36.46
831,2014-07-12,0.0,0.0,0.0,21.03,42.51,36.46
832,2014-07-13,0.0,0.0,0.0,21.03,42.51,36.46
833,2014-07-14,0.0,0.0,0.0,21.03,42.51,36.46
834,2014-07-15,0.0,0.0,0.0,21.03,42.51,36.46
835,2014-07-16,0.0,0.0,0.0,21.03,42.51,36.46
836,2014-07-17,0.0,0.0,0.0,21.03,42.51,36.46
837,2014-07-18,0.0,0.0,0.0,21.03,42.51,36.46
838,2014-07-19,0.0,0.0,0.0,21.03,42.51,36.46
839,2014-07-20,0.0,0.0,0.0,21.03,42.51,36.46
840,2014-07-21,0.0,0.0,0.0,18.15,45.35,36.49
841,2014-07-22,0.0,0.0,0.0,18.15,45.35,36.49
842,2014-07-23,0.0,0.0,0.0,18.15,45.35,36.49
843,2014-07-24,0.0,0.0,0.0,18.15,45.35,36.49
844,2014-07-25,0.0,0.0,0.0,18.15,45.35,36.49
845,2014-07-26,0.0,0.0,0.0,18.15,45.35,36.49
