,Unnamed: 0,Date,None,D0,D1,D2,D3,D4,Drought_intensity
1014,1014,2015-01-11,0.0,1.88,3.78,16.39,45.73,32.21,80.51599999999999
1015,1015,2015-01-12,0.0,1.88,3.78,16.39,45.73,32.21,80.51599999999999
1016,1016,2015-01-13,0.0,1.88,3.78,16.39,45.73,32.21,80.51599999999999
1017,1017,2015-01-14,0.0,1.88,3.78,16.39,45.73,32.21,80.51599999999999
1018,1018,2015-01-15,0.0,1.88,3.78,16.39,45.73,32.21,80.51599999999999
1019,1019,2015-01-16,0.0,1.88,3.78,16.39,45.73,32.21,80.51599999999999
1020,1020,2015-01-17,0.0,1.88,3.78,16.39,45.73,32.21,80.51599999999999
1021,1021,2015-01-18,0.0,1.88,3.78,16.39,45.73,32.21,80.51599999999999
1022,1022,2015-01-19,0.0,1.88,3.78,16.82,38.37,39.15,81.826
1023,1023,2015-01-20,0.0,1.88,3.78,16.82,38.37,39.15,81.826
1024,1024,2015-01-21,0.0,1.88,3.78,16.82,38.37,39.15,81.826
1025,1025,2015-01-22,0.0,1.88,3.78,16.82,38.37,39.15,81.826
1026,1026,2015-01-23,0.0,1.88,3.78,16.82,38.37,39.15,81.826
1027,1027,2015-01-24,0.0,1.88,3.78,16.82,38.37,39.15,81.826
1028,1028,2015-01-25,0.0,1.88,3.78,16.82,38.37,39.15,81.826
1029,1029,2015-01-26,0.0,1.87,3.79,16.82,38.37,39.15,81.828
1030,1030,2015-01-27,0.0,1.87,3.79,16.82,38.37,39.15,81.828
1031,1031,2015-01-28,0.0,1.87,3.79,16.82,38.37,39.15,81.828
1032,1032,2015-01-29,0.0,1.87,3.79,16.82,38.37,39.15,81.828
1033,1033,2015-01-30,0.0,1.87,3.79,16.82,38.37,39.15,81.828
1034,1034,2015-01-31,0.0,1.87,3.79,16.82,38.37,39.15,81.828
1035,1035,2015-02-01,0.0,1.87,3.79,16.82,38.37,39.15,81.828
1036,1036,2015-02-02,0.0,1.87,3.79,16.82,37.52,39.99,81.98800000000001
1037,1037,2015-02-03,0.0,1.87,3.79,16.82,37.52,39.99,81.98800000000001
1038,1038,2015-02-04,0.0,1.87,3.79,16.82,37.52,39.99,81.98800000000001
1039,1039,2015-02-05,0.0,1.87,3.79,16.82,37.52,39.99,81.98800000000001
1040,1040,2015-02-06,0.0,1.87,3.79,16.82,37.52,39.99,81.98800000000001
1041,1041,2015-02-07,0.0,1.87,3.79,16.82,37.52,39.99,81.98800000000001
1042,1042,2015-02-08,0.0,1.87,3.79,16.82,37.52,39.99,81.98800000000001
1043,1043,2015-02-09,0.16,1.72,4.56,16.11,37.46,39.99,81.792
1044,1044,2015-02-10,0.16,1.72,4.56,16.11,37.46,39.99,81.792
1045,1045,2015-02-11,0.16,1.72,4.56,16.11,37.46,39.99,81.792
1046,1046,2015-02-12,0.16,1.72,4.56,16.11,37.46,39.99,81.792
1047,1047,2015-02-13,0.16,1.72,4.56,16.11,37.46,39.99,81.792
1048,1048,2015-02-14,0.16,1.72,4.56,16.11,37.46,39.99,81.792
1049,1049,2015-02-15,0.16,1.72,4.56,16.11,37.46,39.99,81.792
1050,1050,2015-02-16,0.16,1.75,4.66,25.98,27.47,39.99,79.768
1051,1051,2015-02-17,0.16,1.75,4.66,25.98,27.47,39.99,79.768
1052,1052,2015-02-18,0.16,1.75,4.66,25.98,27.47,39.99,79.768
1053,1053,2015-02-19,0.16,1.75,4.66,25.98,27.47,39.99,79.768
1054,1054,2015-02-20,0.16,1.75,4.66,25.98,27.47,39.99,79.768
1055,1055,2015-02-21,0.16,1.75,4.66,25.98,27.47,39.99,79.768
1056,1056,2015-02-22,0.16,1.75,4.66,25.98,27.47,39.99,79.768
1057,1057,2015-02-23,0.16,1.75,4.66,25.98,26.26,41.2,80.01
1058,1058,2015-02-24,0.16,1.75,4.66,25.98,26.26,41.2,80.01
1059,1059,2015-02-25,0.16,1.75,4.66,25.98,26.26,41.2,80.01
1060,1060,2015-02-26,0.16,1.75,4.66,25.98,26.26,41.2,80.01
1061,1061,2015-02-27,0.16,1.75,4.66,25.98,26.26,41.2,80.01
1062,1062,2015-02-28,0.16,1.75,4.66,25.98,26.26,41.2,80.01
1063,1063,2015-03-01,0.16,1.75,4.66,25.98,26.26,41.2,80.01
1064,1064,2015-03-02,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1065,1065,2015-03-03,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1066,1066,2015-03-04,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1067,1067,2015-03-05,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1068,1068,2015-03-06,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1069,1069,2015-03-07,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1070,1070,2015-03-08,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1071,1071,2015-03-09,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1072,1072,2015-03-10,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1073,1073,2015-03-11,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1074,1074,2015-03-12,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1075,1075,2015-03-13,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1076,1076,2015-03-14,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1077,1077,2015-03-15,0.16,1.75,4.66,25.98,27.54,39.92,79.75399999999999
1078,1078,2015-03-16,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1079,1079,2015-03-17,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1080,1080,2015-03-18,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1081,1081,2015-03-19,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1082,1082,2015-03-20,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1083,1083,2015-03-21,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1084,1084,2015-03-22,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1085,1085,2015-03-23,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1086,1086,2015-03-24,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1087,1087,2015-03-25,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1088,1088,2015-03-26,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1089,1089,2015-03-27,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1090,1090,2015-03-28,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1091,1091,2015-03-29,0.16,1.73,4.67,25.98,27.54,39.92,79.75399999999999
1092,1092,2015-03-30,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1093,1093,2015-03-31,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1094,1094,2015-04-01,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1095,1095,2015-04-02,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1096,1096,2015-04-03,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1097,1097,2015-04-04,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1098,1098,2015-04-05,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1099,1099,2015-04-06,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1100,1100,2015-04-07,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1101,1101,2015-04-08,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1102,1102,2015-04-09,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1103,1103,2015-04-10,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1104,1104,2015-04-11,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1105,1105,2015-04-12,0.15,1.74,4.67,26.84,25.2,41.41,79.88999999999999
1106,1106,2015-04-13,0.15,1.74,4.67,26.84,22.28,44.32,80.464
1107,1107,2015-04-14,0.15,1.74,4.67,26.84,22.28,44.32,80.464
1108,1108,2015-04-15,0.15,1.74,4.67,26.84,22.28,44.32,80.464
1109,1109,2015-04-16,0.15,1.74,4.67,26.84,22.28,44.32,80.464
1110,1110,2015-04-17,0.15,1.74,4.67,26.84,22.28,44.32,80.464
1111,1111,2015-04-18,0.15,1.74,4.67,26.84,22.28,44.32,80.464
1112,1112,2015-04-19,0.15,1.74,4.67,26.84,22.28,44.32,80.464
1113,1113,2015-04-20,0.14,1.75,4.67,26.84,22.28,44.32,80.46600000000001
1114,1114,2015-04-21,0.14,1.75,4.67,26.84,22.28,44.32,80.46600000000001
1115,1115,2015-04-22,0.14,1.75,4.67,26.84,22.28,44.32,80.46600000000001
1116,1116,2015-04-23,0.14,1.75,4.67,26.84,22.28,44.32,80.46600000000001
1117,1117,2015-04-24,0.14,1.75,4.67,26.84,22.28,44.32,80.46600000000001
1118,1118,2015-04-25,0.14,1.75,4.67,26.84,22.28,44.32,80.46600000000001
1119,1119,2015-04-26,0.14,1.75,4.67,26.84,22.28,44.32,80.46600000000001
1120,1120,2015-04-27,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1121,1121,2015-04-28,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1122,1122,2015-04-29,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1123,1123,2015-04-30,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1124,1124,2015-05-01,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1125,1125,2015-05-02,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1126,1126,2015-05-03,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1127,1127,2015-05-04,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1128,1128,2015-05-05,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1129,1129,2015-05-06,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1130,1130,2015-05-07,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1131,1131,2015-05-08,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1132,1132,2015-05-09,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1133,1133,2015-05-10,0.14,1.75,4.67,26.84,19.83,46.77,80.956
1134,1134,2015-05-11,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1135,1135,2015-05-12,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1136,1136,2015-05-13,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1137,1137,2015-05-14,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1138,1138,2015-05-15,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1139,1139,2015-05-16,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1140,1140,2015-05-17,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1141,1141,2015-05-18,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1142,1142,2015-05-19,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1143,1143,2015-05-20,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1144,1144,2015-05-21,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1145,1145,2015-05-22,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1146,1146,2015-05-23,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1147,1147,2015-05-24,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1148,1148,2015-05-25,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1149,1149,2015-05-26,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1150,1150,2015-05-27,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1151,1151,2015-05-28,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1152,1152,2015-05-29,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1153,1153,2015-05-30,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1154,1154,2015-05-31,0.14,1.58,4.37,27.3,19.83,46.77,81.078
1155,1155,2015-06-01,0.14,1.15,4.81,27.3,19.87,46.73,81.16
1156,1156,2015-06-02,0.14,1.15,4.81,27.3,19.87,46.73,81.16
1157,1157,2015-06-03,0.14,1.15,4.81,27.3,19.87,46.73,81.16
1158,1158,2015-06-04,0.14,1.15,4.81,27.3,19.87,46.73,81.16
1159,1159,2015-06-05,0.14,1.15,4.81,27.3,19.87,46.73,81.16
1160,1160,2015-06-06,0.14,1.15,4.81,27.3,19.87,46.73,81.16
1161,1161,2015-06-07,0.14,1.15,4.81,27.3,19.87,46.73,81.16
1162,1162,2015-06-08,0.14,1.15,4.81,24.3,22.88,46.73,81.768
1163,1163,2015-06-09,0.14,1.15,4.81,24.3,22.88,46.73,81.768
1164,1164,2015-06-10,0.14,1.15,4.81,24.3,22.88,46.73,81.768
1165,1165,2015-06-11,0.14,1.15,4.81,24.3,22.88,46.73,81.768
1166,1166,2015-06-12,0.14,1.15,4.81,24.3,22.88,46.73,81.768
1167,1167,2015-06-13,0.14,1.15,4.81,24.3,22.88,46.73,81.768
1168,1168,2015-06-14,0.14,1.15,4.81,24.3,22.88,46.73,81.768
1169,1169,2015-06-15,0.14,1.15,4.81,22.83,24.35,46.73,82.06199999999998
1170,1170,2015-06-16,0.14,1.15,4.81,22.83,24.35,46.73,82.06199999999998
1171,1171,2015-06-17,0.14,1.15,4.81,22.83,24.35,46.73,82.06199999999998
1172,1172,2015-06-18,0.14,1.15,4.81,22.83,24.35,46.73,82.06199999999998
1173,1173,2015-06-19,0.14,1.15,4.81,22.83,24.35,46.73,82.06199999999998
1174,1174,2015-06-20,0.14,1.15,4.81,22.83,24.35,46.73,82.06199999999998
1175,1175,2015-06-21,0.14,1.15,4.81,22.83,24.35,46.73,82.06199999999998
1176,1176,2015-06-22,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1177,1177,2015-06-23,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1178,1178,2015-06-24,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1179,1179,2015-06-25,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1180,1180,2015-06-26,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1181,1181,2015-06-27,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1182,1182,2015-06-28,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1183,1183,2015-06-29,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1184,1184,2015-06-30,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1185,1185,2015-07-01,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1186,1186,2015-07-02,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1187,1187,2015-07-03,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1188,1188,2015-07-04,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1189,1189,2015-07-05,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1190,1190,2015-07-06,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1191,1191,2015-07-07,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1192,1192,2015-07-08,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1193,1193,2015-07-09,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1194,1194,2015-07-10,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1195,1195,2015-07-11,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1196,1196,2015-07-12,0.14,1.15,4.12,23.52,24.35,46.73,82.2
1197,1197,2015-07-13,0.14,1.15,4.12,23.51,24.35,46.73,82.19399999999999
1198,1198,2015-07-14,0.14,1.15,4.12,23.51,24.35,46.73,82.19399999999999
1199,1199,2015-07-15,0.14,1.15,4.12,23.51,24.35,46.73,82.19399999999999
1200,1200,2015-07-16,0.14,1.15,4.12,23.51,24.35,46.73,82.19399999999999
1201,1201,2015-07-17,0.14,1.15,4.12,23.51,24.35,46.73,82.19399999999999
1202,1202,2015-07-18,0.14,1.15,4.12,23.51,24.35,46.73,82.19399999999999
1203,1203,2015-07-19,0.14,1.15,4.12,23.51,24.35,46.73,82.19399999999999
1204,1204,2015-07-20,0.14,1.15,4.12,23.51,25.08,46.0,82.048
1205,1205,2015-07-21,0.14,1.15,4.12,23.51,25.08,46.0,82.048
1206,1206,2015-07-22,0.14,1.15,4.12,23.51,25.08,46.0,82.048
1207,1207,2015-07-23,0.14,1.15,4.12,23.51,25.08,46.0,82.048
1208,1208,2015-07-24,0.14,1.15,4.12,23.51,25.08,46.0,82.048
1209,1209,2015-07-25,0.14,1.15,4.12,23.51,25.08,46.0,82.048
1210,1210,2015-07-26,0.14,1.15,4.12,23.51,25.08,46.0,82.048
1211,1211,2015-07-27,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1212,1212,2015-07-28,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1213,1213,2015-07-29,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1214,1214,2015-07-30,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1215,1215,2015-07-31,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1216,1216,2015-08-01,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1217,1217,2015-08-02,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1218,1218,2015-08-03,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1219,1219,2015-08-04,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1220,1220,2015-08-05,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1221,1221,2015-08-06,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1222,1222,2015-08-07,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1223,1223,2015-08-08,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1224,1224,2015-08-09,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1225,1225,2015-08-10,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1226,1226,2015-08-11,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1227,1227,2015-08-12,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1228,1228,2015-08-13,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1229,1229,2015-08-14,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1230,1230,2015-08-15,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1231,1231,2015-08-16,0.14,2.51,2.76,23.51,25.08,46.0,81.776
1232,1232,2015-08-17,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1233,1233,2015-08-18,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1234,1234,2015-08-19,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1235,1235,2015-08-20,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1236,1236,2015-08-21,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1237,1237,2015-08-22,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1238,1238,2015-08-23,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1239,1239,2015-08-24,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1240,1240,2015-08-25,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1241,1241,2015-08-26,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1242,1242,2015-08-27,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1243,1243,2015-08-28,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1244,1244,2015-08-29,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1245,1245,2015-08-30,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1246,1246,2015-08-31,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1247,1247,2015-09-01,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1248,1248,2015-09-02,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1249,1249,2015-09-03,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1250,1250,2015-09-04,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1251,1251,2015-09-05,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1252,1252,2015-09-06,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1253,1253,2015-09-07,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1254,1254,2015-09-08,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1255,1255,2015-09-09,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1256,1256,2015-09-10,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1257,1257,2015-09-11,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1258,1258,2015-09-12,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1259,1259,2015-09-13,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1260,1260,2015-09-14,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1261,1261,2015-09-15,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1262,1262,2015-09-16,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1263,1263,2015-09-17,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1264,1264,2015-09-18,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1265,1265,2015-09-19,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1266,1266,2015-09-20,0.14,2.51,4.99,21.29,25.08,46.0,81.336
1267,1267,2015-09-21,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1268,1268,2015-09-22,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1269,1269,2015-09-23,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1270,1270,2015-09-24,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1271,1271,2015-09-25,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1272,1272,2015-09-26,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1273,1273,2015-09-27,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1274,1274,2015-09-28,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1275,1275,2015-09-29,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1276,1276,2015-09-30,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1277,1277,2015-10-01,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1278,1278,2015-10-02,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1279,1279,2015-10-03,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1280,1280,2015-10-04,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1281,1281,2015-10-05,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1282,1282,2015-10-06,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1283,1283,2015-10-07,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1284,1284,2015-10-08,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1285,1285,2015-10-09,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1286,1286,2015-10-10,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1287,1287,2015-10-11,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1288,1288,2015-10-12,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1289,1289,2015-10-13,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1290,1290,2015-10-14,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1291,1291,2015-10-15,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1292,1292,2015-10-16,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1293,1293,2015-10-17,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1294,1294,2015-10-18,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1295,1295,2015-10-19,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1296,1296,2015-10-20,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1297,1297,2015-10-21,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1298,1298,2015-10-22,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1299,1299,2015-10-23,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1300,1300,2015-10-24,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1301,1301,2015-10-25,0.14,2.53,4.97,21.29,25.08,46.0,81.332
1302,1302,2015-10-26,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1303,1303,2015-10-27,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1304,1304,2015-10-28,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1305,1305,2015-10-29,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1306,1306,2015-10-30,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1307,1307,2015-10-31,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1308,1308,2015-11-01,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1309,1309,2015-11-02,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1310,1310,2015-11-03,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1311,1311,2015-11-04,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1312,1312,2015-11-05,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1313,1313,2015-11-06,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1314,1314,2015-11-07,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1315,1315,2015-11-08,0.14,2.53,5.06,21.2,25.08,46.0,81.314
1316,1316,2015-11-09,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1317,1317,2015-11-10,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1318,1318,2015-11-11,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1319,1319,2015-11-12,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1320,1320,2015-11-13,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1321,1321,2015-11-14,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1322,1322,2015-11-15,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1323,1323,2015-11-16,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1324,1324,2015-11-17,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1325,1325,2015-11-18,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1326,1326,2015-11-19,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1327,1327,2015-11-20,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1328,1328,2015-11-21,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1329,1329,2015-11-22,0.14,2.53,5.06,21.72,25.71,44.84,80.97
1330,1330,2015-11-23,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1331,1331,2015-11-24,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1332,1332,2015-11-25,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1333,1333,2015-11-26,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1334,1334,2015-11-27,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1335,1335,2015-11-28,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1336,1336,2015-11-29,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1337,1337,2015-11-30,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1338,1338,2015-12-01,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1339,1339,2015-12-02,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1340,1340,2015-12-03,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1341,1341,2015-12-04,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1342,1342,2015-12-05,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1343,1343,2015-12-06,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1344,1344,2015-12-07,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1345,1345,2015-12-08,0.14,2.53,5.07,21.71,25.71,44.84,80.968
